strain	virus	gene	host	accession	date	location	region	country	database	authors	url	title	journal	paper_url
HKHD15_MH590384_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590384	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590384	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKHD25_MH590394_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590394	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590394	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKHD30_MH590399_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590399	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590399	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKHD32_MH590401_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590401	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590401	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKHD36_MH590405_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590405	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590405	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKHD37_MH590406_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590406	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590406	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKHD38_MH590407_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590407	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590407	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKHD40_MH590409_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590409	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590409	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKHD43_MH590412_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590412	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590412	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKHD44_MH590413_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590413	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590413	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKHD46_MH590415_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590415	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590415	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKHD49_MH590418_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590418	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590418	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKHD51_MH590420_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590420	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590420	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKHD52_MH590421_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590421	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590421	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKHD55_MH590424_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590424	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590424	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKHD58_MH590427_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590427	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590427	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKHD59_MH590428_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590428	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590428	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKHD62_MH590431_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590431	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590431	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKHD69_MH590438_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590438	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590438	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKHD72_MH590441_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590441	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590441	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKHD77_MH590446_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590446	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590446	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKHD80_MH590449_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590449	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590449	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKHD87_MH590456_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590456	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590456	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKHD96_MH590465_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590465	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590465	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKHD98_MH590467_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590467	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590467	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKHD99_MH590468_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590468	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590468	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKHD106_MH590475_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590475	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590475	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKHD109_MH590478_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590478	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590478	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKHD110_MH590479_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590479	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590479	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKHD111_MH590480_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590480	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590480	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKHD113_MH590482_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590482	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590482	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKHD116_MH590485_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590485	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590485	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKHD118_MH590487_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590487	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590487	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKHD125_MH590494_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590494	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590494	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKHD126_MH590495_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590495	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590495	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKHD128_MH590497_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590497	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590497	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKHD132_MH590501_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590501	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590501	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKHD134_MH590503_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590503	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590503	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKHD136_MH590505_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590505	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590505	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKHD138_MH590507_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590507	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590507	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKNPC6_MH590517_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590517	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590517	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKNPC16_MH590527_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590527	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590527	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKNPC20_MH590531_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590531	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590531	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKNPC28_MH590539_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590539	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590539	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKNPC29_MH590540_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590540	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590540	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKNPC39_MH590550_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590550	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590550	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
HKNPC44_MH590555_2019-01-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH590555	2019-01-18	Hong Kong	Asia	Hong Kong	?	Hui et al	https://www.ncbi.nlm.nih.gov/nuccore/MH590555	High risk Epstein-Barr virus variants characterized by distinct	Int. J. Cancer (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30536939
ebv7_MH883756_2018-09-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH883756	2018-09-18	?	?	?	?	Correia et al	https://www.ncbi.nlm.nih.gov/nuccore/MH883756	Sequence variation of Epstein-Barr virus: viral types, geography,	J. Virol. (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30111570
ebv13_MH883759_2018-09-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH883759	2018-09-18	?	?	?	?	Correia et al	https://www.ncbi.nlm.nih.gov/nuccore/MH883759	Sequence variation of Epstein-Barr virus: viral types, geography,	J. Virol. (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30111570
P1-T1_MH883773_2018-09-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH883773	2018-09-18	?	?	?	?	Correia et al	https://www.ncbi.nlm.nih.gov/nuccore/MH883773	Sequence variation of Epstein-Barr virus: viral types, geography,	J. Virol. (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30111570
P2-T1_MH883775_2018-09-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH883775	2018-09-18	?	?	?	?	Correia et al	https://www.ncbi.nlm.nih.gov/nuccore/MH883775	Sequence variation of Epstein-Barr virus: viral types, geography,	J. Virol. (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30111570
P3-T1_MH883777_2018-09-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH883777	2018-09-18	?	?	?	?	Correia et al	https://www.ncbi.nlm.nih.gov/nuccore/MH883777	Sequence variation of Epstein-Barr virus: viral types, geography,	J. Virol. (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30111570
P4-2274_MH883778_2018-09-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH883778	2018-09-18	?	?	?	?	Correia et al	https://www.ncbi.nlm.nih.gov/nuccore/MH883778	Sequence variation of Epstein-Barr virus: viral types, geography,	J. Virol. (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30111570
P4-T1_MH883779_2018-09-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH883779	2018-09-18	?	?	?	?	Correia et al	https://www.ncbi.nlm.nih.gov/nuccore/MH883779	Sequence variation of Epstein-Barr virus: viral types, geography,	J. Virol. (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30111570
P9-2631_MH883784_2018-09-18	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MH883784	2018-09-18	?	?	?	?	Correia et al	https://www.ncbi.nlm.nih.gov/nuccore/MH883784	Sequence variation of Epstein-Barr virus: viral types, geography,	J. Virol. (2018) In press	https://pubmed.ncbi.nlm.nih.gov/30111570
AH_Saliva_8471_MG298824_2015-XX-XX	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MG298824	2015-XX-XX	United Kingdom	Europe	United Kingdom	?	Palser et al	https://www.ncbi.nlm.nih.gov/nuccore/MG298824	Epstein Barr virus genome variation	Unpublished	?
AH_Saliva_8489_MG298825_2015-XX-XX	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MG298825	2015-XX-XX	United Kingdom	Europe	United Kingdom	?	Palser et al	https://www.ncbi.nlm.nih.gov/nuccore/MG298825	Epstein Barr virus genome variation	Unpublished	?
AH_Saliva_9316_MG298827_2015-XX-XX	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MG298827	2015-XX-XX	United Kingdom	Europe	United Kingdom	?	Palser et al	https://www.ncbi.nlm.nih.gov/nuccore/MG298827	Epstein Barr virus genome variation	Unpublished	?
DF_Tonsil_T47_MG298828_2015-XX-XX	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MG298828	2015-XX-XX	United Kingdom	Europe	United Kingdom	?	Palser et al	https://www.ncbi.nlm.nih.gov/nuccore/MG298828	Epstein Barr virus genome variation	Unpublished	?
GK_Akuba_MG298830_2015-XX-XX	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MG298830	2015-XX-XX	United Kingdom	Europe	United Kingdom	?	Palser et al	https://www.ncbi.nlm.nih.gov/nuccore/MG298830	Epstein Barr virus genome variation	Unpublished	?
GK_BL36_MG298833_2015-XX-XX	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MG298833	2015-XX-XX	United Kingdom	Europe	United Kingdom	?	Palser et al	https://www.ncbi.nlm.nih.gov/nuccore/MG298833	Epstein Barr virus genome variation	Unpublished	?
GK_BL72_MG298838_2015-XX-XX	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MG298838	2015-XX-XX	United Kingdom	Europe	United Kingdom	?	Palser et al	https://www.ncbi.nlm.nih.gov/nuccore/MG298838	Epstein Barr virus genome variation	Unpublished	?
GK_LY47_MG298840_2015-XX-XX	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MG298840	2015-XX-XX	United Kingdom	Europe	United Kingdom	?	Palser et al	https://www.ncbi.nlm.nih.gov/nuccore/MG298840	Epstein Barr virus genome variation	Unpublished	?
GK_LY65_MG298841_2015-XX-XX	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MG298841	2015-XX-XX	United Kingdom	Europe	United Kingdom	?	Palser et al	https://www.ncbi.nlm.nih.gov/nuccore/MG298841	Epstein Barr virus genome variation	Unpublished	?
GK_PUT_MG298842_2015-XX-XX	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MG298842	2015-XX-XX	United Kingdom	Europe	United Kingdom	?	Palser et al	https://www.ncbi.nlm.nih.gov/nuccore/MG298842	Epstein Barr virus genome variation	Unpublished	?
GK_RUDU_MG298843_2015-XX-XX	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MG298843	2015-XX-XX	United Kingdom	Europe	United Kingdom	?	Palser et al	https://www.ncbi.nlm.nih.gov/nuccore/MG298843	Epstein Barr virus genome variation	Unpublished	?
IMS_Saliva_12_MG298845_2015-XX-XX	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MG298845	2015-XX-XX	United Kingdom	Europe	United Kingdom	?	Palser et al	https://www.ncbi.nlm.nih.gov/nuccore/MG298845	Epstein Barr virus genome variation	Unpublished	?
IMS_Saliva_193_MG298850_2015-XX-XX	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MG298850	2015-XX-XX	United Kingdom	Europe	United Kingdom	?	Palser et al	https://www.ncbi.nlm.nih.gov/nuccore/MG298850	Epstein Barr virus genome variation	Unpublished	?
IMS_Saliva_204_MG298851_2015-XX-XX	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MG298851	2015-XX-XX	United Kingdom	Europe	United Kingdom	?	Palser et al	https://www.ncbi.nlm.nih.gov/nuccore/MG298851	Epstein Barr virus genome variation	Unpublished	?
IMS_Saliva_231_MG298853_2015-XX-XX	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MG298853	2015-XX-XX	United Kingdom	Europe	United Kingdom	?	Palser et al	https://www.ncbi.nlm.nih.gov/nuccore/MG298853	Epstein Barr virus genome variation	Unpublished	?
IMS_Saliva_250_MG298856_2015-XX-XX	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MG298856	2015-XX-XX	United Kingdom	Europe	United Kingdom	?	Palser et al	https://www.ncbi.nlm.nih.gov/nuccore/MG298856	Epstein Barr virus genome variation	Unpublished	?
IMS_Saliva_49_MG298858_2015-XX-XX	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MG298858	2015-XX-XX	United Kingdom	Europe	United Kingdom	?	Palser et al	https://www.ncbi.nlm.nih.gov/nuccore/MG298858	Epstein Barr virus genome variation	Unpublished	?
IMS_Saliva_52_MG298859_2015-XX-XX	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MG298859	2015-XX-XX	United Kingdom	Europe	United Kingdom	?	Palser et al	https://www.ncbi.nlm.nih.gov/nuccore/MG298859	Epstein Barr virus genome variation	Unpublished	?
JC_002_MG298864_2015-XX-XX	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MG298864	2015-XX-XX	United Kingdom	Europe	United Kingdom	?	Palser et al	https://www.ncbi.nlm.nih.gov/nuccore/MG298864	Epstein Barr virus genome variation	Unpublished	?
JC_023_MG298865_2015-XX-XX	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MG298865	2015-XX-XX	United Kingdom	Europe	United Kingdom	?	Palser et al	https://www.ncbi.nlm.nih.gov/nuccore/MG298865	Epstein Barr virus genome variation	Unpublished	?
JC_030_18_MG298866_2015-XX-XX	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MG298866	2015-XX-XX	United Kingdom	Europe	United Kingdom	?	Palser et al	https://www.ncbi.nlm.nih.gov/nuccore/MG298866	Epstein Barr virus genome variation	Unpublished	?
JC_V005_MG298870_2015-XX-XX	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MG298870	2015-XX-XX	United Kingdom	Europe	United Kingdom	?	Palser et al	https://www.ncbi.nlm.nih.gov/nuccore/MG298870	Epstein Barr virus genome variation	Unpublished	?
JC_V006_MG298871_2015-XX-XX	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MG298871	2015-XX-XX	United Kingdom	Europe	United Kingdom	?	Palser et al	https://www.ncbi.nlm.nih.gov/nuccore/MG298871	Epstein Barr virus genome variation	Unpublished	?
JM_LCL_IK_MG298872_2015-XX-XX	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MG298872	2015-XX-XX	United Kingdom	Europe	United Kingdom	?	Palser et al	https://www.ncbi.nlm.nih.gov/nuccore/MG298872	Epstein Barr virus genome variation	Unpublished	?
JM_NPC_biop_162_MG298879_2015-XX-XX	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MG298879	2015-XX-XX	United Kingdom	Europe	United Kingdom	?	Palser et al	https://www.ncbi.nlm.nih.gov/nuccore/MG298879	Epstein Barr virus genome variation	Unpublished	?
JM_NPC_bru_178_MG298883_2015-XX-XX	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MG298883	2015-XX-XX	United Kingdom	Europe	United Kingdom	?	Palser et al	https://www.ncbi.nlm.nih.gov/nuccore/MG298883	Epstein Barr virus genome variation	Unpublished	?
JM_NPC_bru_L16_MG298888_2015-XX-XX	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MG298888	2015-XX-XX	United Kingdom	Europe	United Kingdom	?	Palser et al	https://www.ncbi.nlm.nih.gov/nuccore/MG298888	Epstein Barr virus genome variation	Unpublished	?
JM_NPC_bru_L41_MG298894_2015-XX-XX	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MG298894	2015-XX-XX	United Kingdom	Europe	United Kingdom	?	Palser et al	https://www.ncbi.nlm.nih.gov/nuccore/MG298894	Epstein Barr virus genome variation	Unpublished	?
JM_Saliva_18_MG298899_2015-XX-XX	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MG298899	2015-XX-XX	United Kingdom	Europe	United Kingdom	?	Palser et al	https://www.ncbi.nlm.nih.gov/nuccore/MG298899	Epstein Barr virus genome variation	Unpublished	?
