strain	virus	gene	host	accession	date	location	region	country	database	authors	url	title	journal	paper_url
SEM13_MK106003_2019-01-30	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	MK106003	2019-01-30	?	?	?	?	Akhtar et al	https://www.ncbi.nlm.nih.gov/nuccore/MK106003	Genotypic and phenotypic diversity within the neonatal HSV-2	Unpublished	?
SEM18_MK106004_2019-01-30	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	MK106004	2019-01-30	?	?	?	?	Akhtar et al	https://www.ncbi.nlm.nih.gov/nuccore/MK106004	Genotypic and phenotypic diversity within the neonatal HSV-2	Unpublished	?
2009-4463_MF621258_2023-10-27	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	MF621258	2023-10-27	?	?	?	BioProject: PRJNA338014	Johnston et al	https://www.ncbi.nlm.nih.gov/nuccore/MF621258	Dual-strain genital herpes simplex virus type 2 (HSV-2) infection	PLoS Med. 14 (12), e1002475 (2017)	https://pubmed.ncbi.nlm.nih.gov/29281620
333_LS480640_2018-06-07	Human alphaherpesvirus 2	HSV2_gB	?	LS480640	2018-06-07	?	?	?	BioProject: PRJEB25888	Rastrojo et al	https://www.ncbi.nlm.nih.gov/nuccore/LS480640	Direct Submission	Submitted (19-APR-2018) CBMSO, C/Nicolas Cabrera 1, Spain	?
Br020_KY007702_2014-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KY007702	2014-XX-XX	Brazil	South America	Brazil	?	Lima et al	https://www.ncbi.nlm.nih.gov/nuccore/KY007702	Genotypic characterization of human herpesvirus type 2 strains from	Unpublished	?
Br021_KY007703_2015-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KY007703	2015-XX-XX	Brazil	South America	Brazil	?	Lima et al	https://www.ncbi.nlm.nih.gov/nuccore/KY007703	Genotypic characterization of human herpesvirus type 2 strains from	Unpublished	?
Br041_KY007704_2007-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KY007704	2007-XX-XX	Brazil	South America	Brazil	?	Lima et al	https://www.ncbi.nlm.nih.gov/nuccore/KY007704	Genotypic characterization of human herpesvirus type 2 strains from	Unpublished	?
Br123_KY007705_2006-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KY007705	2006-XX-XX	Brazil	South America	Brazil	?	Lima et al	https://www.ncbi.nlm.nih.gov/nuccore/KY007705	Genotypic characterization of human herpesvirus type 2 strains from	Unpublished	?
Br022_KY007706_2007-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KY007706	2007-XX-XX	Brazil	South America	Brazil	?	Lima et al	https://www.ncbi.nlm.nih.gov/nuccore/KY007706	Genotypic characterization of human herpesvirus type 2 strains from	Unpublished	?
Br014_KY007707_2008-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KY007707	2008-XX-XX	Brazil	South America	Brazil	?	Lima et al	https://www.ncbi.nlm.nih.gov/nuccore/KY007707	Genotypic characterization of human herpesvirus type 2 strains from	Unpublished	?
HSV2-H1421_KY922723_2017-09-27	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KY922723	2017-09-27	?	?	?	?	Bowen et al	https://www.ncbi.nlm.nih.gov/nuccore/KY922723	Genome sequence of seven herpes simplex virus 2 clinical isolates	Unpublished	?
HSV2-H12212_KY922726_2017-09-27	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KY922726	2017-09-27	?	?	?	?	Bowen et al	https://www.ncbi.nlm.nih.gov/nuccore/KY922726	Genome sequence of seven herpes simplex virus 2 clinical isolates	Unpublished	?
sample_14_MF564035_2004-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	MF564035	2004-XX-XX	USA	North America	USA	?	Minaya et al	https://www.ncbi.nlm.nih.gov/nuccore/MF564035	Molecular evolution of herpes simplex virus 2 complete genomes:	J. Virol. (2017) In press	?
2007-38205_KX574860_2004-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KX574860	2004-XX-XX	Peru	South America	Peru	BioProject: PRJNA338014	Koelle et al	https://www.ncbi.nlm.nih.gov/nuccore/KX574860	Worldwide circulation of HSV-2 x HSV-1 recombinant strains	Sci Rep 7, 44084 (2017)	https://pubmed.ncbi.nlm.nih.gov/28287142
2004-4373_KX574861_2003-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KX574861	2003-XX-XX	Peru	South America	Peru	BioProject: PRJNA338014	Koelle et al	https://www.ncbi.nlm.nih.gov/nuccore/KX574861	Worldwide circulation of HSV-2 x HSV-1 recombinant strains	Sci Rep 7, 44084 (2017)	https://pubmed.ncbi.nlm.nih.gov/28287142
2006-19390_KX574862_2005-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KX574862	2005-XX-XX	Zambia	Africa	Zambia	BioProject: PRJNA338014	Koelle et al	https://www.ncbi.nlm.nih.gov/nuccore/KX574862	Worldwide circulation of HSV-2 x HSV-1 recombinant strains	Sci Rep 7, 44084 (2017)	https://pubmed.ncbi.nlm.nih.gov/28287142
2006-21832_KX574863_2005-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KX574863	2005-XX-XX	Zimbabwe	Africa	Zimbabwe	BioProject: PRJNA338014	Koelle et al	https://www.ncbi.nlm.nih.gov/nuccore/KX574863	Worldwide circulation of HSV-2 x HSV-1 recombinant strains	Sci Rep 7, 44084 (2017)	https://pubmed.ncbi.nlm.nih.gov/28287142
2006-30937_KX574866_2005-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KX574866	2005-XX-XX	Peru	South America	Peru	BioProject: PRJNA338014	Koelle et al	https://www.ncbi.nlm.nih.gov/nuccore/KX574866	Worldwide circulation of HSV-2 x HSV-1 recombinant strains	Sci Rep 7, 44084 (2017)	https://pubmed.ncbi.nlm.nih.gov/28287142
2006-49895_KX574868_1994-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KX574868	1994-XX-XX	USA	North America	USA	BioProject: PRJNA338014	Koelle et al	https://www.ncbi.nlm.nih.gov/nuccore/KX574868	Worldwide circulation of HSV-2 x HSV-1 recombinant strains	Sci Rep 7, 44084 (2017)	https://pubmed.ncbi.nlm.nih.gov/28287142
2006-50074_KX574869_1995-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KX574869	1995-XX-XX	USA	North America	USA	BioProject: PRJNA338014	Koelle et al	https://www.ncbi.nlm.nih.gov/nuccore/KX574869	Worldwide circulation of HSV-2 x HSV-1 recombinant strains	Sci Rep 7, 44084 (2017)	https://pubmed.ncbi.nlm.nih.gov/28287142
2007-38120_KX574871_2004-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KX574871	2004-XX-XX	Zimbabwe	Africa	Zimbabwe	BioProject: PRJNA338014	Koelle et al	https://www.ncbi.nlm.nih.gov/nuccore/KX574871	Worldwide circulation of HSV-2 x HSV-1 recombinant strains	Sci Rep 7, 44084 (2017)	https://pubmed.ncbi.nlm.nih.gov/28287142
2007-38606_KX574873_2004-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KX574873	2004-XX-XX	Peru	South America	Peru	BioProject: PRJNA338014	Koelle et al	https://www.ncbi.nlm.nih.gov/nuccore/KX574873	Worldwide circulation of HSV-2 x HSV-1 recombinant strains	Sci Rep 7, 44084 (2017)	https://pubmed.ncbi.nlm.nih.gov/28287142
2007-39303_KX574878_2007-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KX574878	2007-XX-XX	Peru	South America	Peru	BioProject: PRJNA338014	Koelle et al	https://www.ncbi.nlm.nih.gov/nuccore/KX574878	Worldwide circulation of HSV-2 x HSV-1 recombinant strains	Sci Rep 7, 44084 (2017)	https://pubmed.ncbi.nlm.nih.gov/28287142
2007-39712_KX574880_2006-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KX574880	2006-XX-XX	South Africa	Africa	South Africa	BioProject: PRJNA338014	Koelle et al	https://www.ncbi.nlm.nih.gov/nuccore/KX574880	Worldwide circulation of HSV-2 x HSV-1 recombinant strains	Sci Rep 7, 44084 (2017)	https://pubmed.ncbi.nlm.nih.gov/28287142
2007-8222_KX574883_2006-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KX574883	2006-XX-XX	Zambia	Africa	Zambia	BioProject: PRJNA338014	Koelle et al	https://www.ncbi.nlm.nih.gov/nuccore/KX574883	Worldwide circulation of HSV-2 x HSV-1 recombinant strains	Sci Rep 7, 44084 (2017)	https://pubmed.ncbi.nlm.nih.gov/28287142
2008-37496_KX574885_2008-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KX574885	2008-XX-XX	USA	North America	USA	BioProject: PRJNA338014	Koelle et al	https://www.ncbi.nlm.nih.gov/nuccore/KX574885	Worldwide circulation of HSV-2 x HSV-1 recombinant strains	Sci Rep 7, 44084 (2017)	https://pubmed.ncbi.nlm.nih.gov/28287142
2009-1245_KX574888_1994-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KX574888	1994-XX-XX	USA	North America	USA	BioProject: PRJNA338014	Koelle et al	https://www.ncbi.nlm.nih.gov/nuccore/KX574888	Worldwide circulation of HSV-2 x HSV-1 recombinant strains	Sci Rep 7, 44084 (2017)	https://pubmed.ncbi.nlm.nih.gov/28287142
2009-13458_KX574889_1994-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KX574889	1994-XX-XX	USA	North America	USA	BioProject: PRJNA338014	Koelle et al	https://www.ncbi.nlm.nih.gov/nuccore/KX574889	Worldwide circulation of HSV-2 x HSV-1 recombinant strains	Sci Rep 7, 44084 (2017)	https://pubmed.ncbi.nlm.nih.gov/28287142
2009-3532_KX574892_2007-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KX574892	2007-XX-XX	South Africa	Africa	South Africa	BioProject: PRJNA338014	Koelle et al	https://www.ncbi.nlm.nih.gov/nuccore/KX574892	Worldwide circulation of HSV-2 x HSV-1 recombinant strains	Sci Rep 7, 44084 (2017)	https://pubmed.ncbi.nlm.nih.gov/28287142
2009-4550_KX574893_2008-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KX574893	2008-XX-XX	Kenya	Africa	Kenya	BioProject: PRJNA338014	Koelle et al	https://www.ncbi.nlm.nih.gov/nuccore/KX574893	Worldwide circulation of HSV-2 x HSV-1 recombinant strains	Sci Rep 7, 44084 (2017)	https://pubmed.ncbi.nlm.nih.gov/28287142
2009-4556_KX574894_2008-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KX574894	2008-XX-XX	Kenya	Africa	Kenya	BioProject: PRJNA338014	Koelle et al	https://www.ncbi.nlm.nih.gov/nuccore/KX574894	Worldwide circulation of HSV-2 x HSV-1 recombinant strains	Sci Rep 7, 44084 (2017)	https://pubmed.ncbi.nlm.nih.gov/28287142
2009-409_KX574902_2006-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KX574902	2006-XX-XX	Tanzania	Africa	Tanzania	BioProject: PRJNA338014	Koelle et al	https://www.ncbi.nlm.nih.gov/nuccore/KX574902	Worldwide circulation of HSV-2 x HSV-1 recombinant strains	Sci Rep 7, 44084 (2017)	https://pubmed.ncbi.nlm.nih.gov/28287142
2003-16029_KX574903_2003-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KX574903	2003-XX-XX	USA	North America	USA	BioProject: PRJNA338014	Koelle et al	https://www.ncbi.nlm.nih.gov/nuccore/KX574903	Worldwide circulation of HSV-2 x HSV-1 recombinant strains	Sci Rep 7, 44084 (2017)	https://pubmed.ncbi.nlm.nih.gov/28287142
2009-2198_KX574905_2006-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KX574905	2006-XX-XX	Zambia	Africa	Zambia	BioProject: PRJNA338014	Koelle et al	https://www.ncbi.nlm.nih.gov/nuccore/KX574905	Worldwide circulation of HSV-2 x HSV-1 recombinant strains	Sci Rep 7, 44084 (2017)	https://pubmed.ncbi.nlm.nih.gov/28287142
2012-9333_KX574906_2011-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KX574906	2011-XX-XX	Uganda	Africa	Uganda	BioProject: PRJNA338014	Koelle et al	https://www.ncbi.nlm.nih.gov/nuccore/KX574906	Worldwide circulation of HSV-2 x HSV-1 recombinant strains	Sci Rep 7, 44084 (2017)	https://pubmed.ncbi.nlm.nih.gov/28287142
2012-9333_KU893109_2011-09-12	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KU893109	2011-09-12	Uganda	Africa	Uganda	BioProject: PRJNA338014	Koelle et al	https://www.ncbi.nlm.nih.gov/nuccore/KU893109	Worldwide circulation of HSV-2 x HSV-1 recombinant strains	Unpublished	?
4674_KU310667_2013-01-01	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KU310667	2013-01-01	USA	North America	USA	?	Petro et al	https://www.ncbi.nlm.nih.gov/nuccore/KU310667	HSV-2 DeltagD elicits FcgammaR-effector antibodies that protect	JCI Insight 1 (12) (2016) In press	https://pubmed.ncbi.nlm.nih.gov/27536733
pat1_KF588406_2008-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KF588406	2008-XX-XX	France	Europe	France	?	Burrel et al	https://www.ncbi.nlm.nih.gov/nuccore/KF588406	Genetic diversity within alphaherpesviruses: characterization of a	Unpublished	?
pat2_KF588407_2010-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KF588407	2010-XX-XX	France	Europe	France	?	Burrel et al	https://www.ncbi.nlm.nih.gov/nuccore/KF588407	Genetic diversity within alphaherpesviruses: characterization of a	Unpublished	?
pat3_KF588408_2010-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KF588408	2010-XX-XX	France	Europe	France	?	Burrel et al	https://www.ncbi.nlm.nih.gov/nuccore/KF588408	Genetic diversity within alphaherpesviruses: characterization of a	Unpublished	?
pat4_KF588409_2012-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KF588409	2012-XX-XX	France	Europe	France	?	Burrel et al	https://www.ncbi.nlm.nih.gov/nuccore/KF588409	Genetic diversity within alphaherpesviruses: characterization of a	Unpublished	?
pat5_KF588410_2011-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KF588410	2011-XX-XX	France	Europe	France	?	Burrel et al	https://www.ncbi.nlm.nih.gov/nuccore/KF588410	Genetic diversity within alphaherpesviruses: characterization of a	Unpublished	?
pat6_KF588411_2008-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KF588411	2008-XX-XX	France	Europe	France	?	Burrel et al	https://www.ncbi.nlm.nih.gov/nuccore/KF588411	Genetic diversity within alphaherpesviruses: characterization of a	Unpublished	?
pat7_KF588412_2008-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KF588412	2008-XX-XX	France	Europe	France	?	Burrel et al	https://www.ncbi.nlm.nih.gov/nuccore/KF588412	Genetic diversity within alphaherpesviruses: characterization of a	Unpublished	?
pat8_KF588413_2009-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KF588413	2009-XX-XX	France	Europe	France	?	Burrel et al	https://www.ncbi.nlm.nih.gov/nuccore/KF588413	Genetic diversity within alphaherpesviruses: characterization of a	Unpublished	?
pat9_KF588414_2006-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KF588414	2006-XX-XX	France	Europe	France	?	Burrel et al	https://www.ncbi.nlm.nih.gov/nuccore/KF588414	Genetic diversity within alphaherpesviruses: characterization of a	Unpublished	?
pat10_KF588415_2006-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KF588415	2006-XX-XX	France	Europe	France	?	Burrel et al	https://www.ncbi.nlm.nih.gov/nuccore/KF588415	Genetic diversity within alphaherpesviruses: characterization of a	Unpublished	?
pat11_KF588416_2006-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KF588416	2006-XX-XX	France	Europe	France	?	Burrel et al	https://www.ncbi.nlm.nih.gov/nuccore/KF588416	Genetic diversity within alphaherpesviruses: characterization of a	Unpublished	?
pat13_KM068888_2013-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KM068888	2013-XX-XX	France	Europe	France	?	Burrel et al	https://www.ncbi.nlm.nih.gov/nuccore/KM068888	New variant of herpes simplex virus type 2: breakthrough,	Unpublished	?
CtSF-R_KP334093_2015-04-21	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KP334093	2015-04-21	USA	North America	USA	?	Kolb et al	https://www.ncbi.nlm.nih.gov/nuccore/KP334093	Genomic, Phylogenetic, and Recombinational Characterization of	J. Virol. (2015) In press	https://pubmed.ncbi.nlm.nih.gov/25855744
1192_KP334095_2015-04-21	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KP334095	2015-04-21	USA: Wisconsin	North America	USA	?	Kolb et al	https://www.ncbi.nlm.nih.gov/nuccore/KP334095	Genomic, Phylogenetic, and Phenotypic Characterization of Herpes	Unpublished	?
SD90e_KF781518_1995-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	KF781518	1995-XX-XX	South Africa	Africa	South Africa	BioProject: PRJNA32415	Colgrove et al	https://www.ncbi.nlm.nih.gov/nuccore/KF781518	Genomic sequences of a low passage herpes simplex virus 2 clinical	Virology 450-451, 140-145 (2014)	https://pubmed.ncbi.nlm.nih.gov/24503076
Pt01_JQ956327_2009-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	JQ956327	2009-XX-XX	France	Europe	France	?	Burrel et al	https://www.ncbi.nlm.nih.gov/nuccore/JQ956327	Genotypic characterization of gG, gD and gB glycoproteins from	Unpublished	?
Pt04_JQ956329_2008-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	JQ956329	2008-XX-XX	France	Europe	France	?	Burrel et al	https://www.ncbi.nlm.nih.gov/nuccore/JQ956329	Genotypic characterization of gG, gD and gB glycoproteins from	Unpublished	?
Pt05_JQ956330_2009-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	JQ956330	2009-XX-XX	France	Europe	France	?	Burrel et al	https://www.ncbi.nlm.nih.gov/nuccore/JQ956330	Genotypic characterization of gG, gD and gB glycoproteins from	Unpublished	?
Pt07_JQ956332_2007-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	JQ956332	2007-XX-XX	France	Europe	France	?	Burrel et al	https://www.ncbi.nlm.nih.gov/nuccore/JQ956332	Genotypic characterization of gG, gD and gB glycoproteins from	Unpublished	?
Pt12_JQ956337_2010-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	JQ956337	2010-XX-XX	France	Europe	France	?	Burrel et al	https://www.ncbi.nlm.nih.gov/nuccore/JQ956337	Genotypic characterization of gG, gD and gB glycoproteins from	Unpublished	?
Pt14_JQ956339_2009-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	JQ956339	2009-XX-XX	France	Europe	France	?	Burrel et al	https://www.ncbi.nlm.nih.gov/nuccore/JQ956339	Genotypic characterization of gG, gD and gB glycoproteins from	Unpublished	?
Pt16_JQ956341_2009-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	JQ956341	2009-XX-XX	France	Europe	France	?	Burrel et al	https://www.ncbi.nlm.nih.gov/nuccore/JQ956341	Genotypic characterization of gG, gD and gB glycoproteins from	Unpublished	?
Pt20_JQ956344_2010-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	JQ956344	2010-XX-XX	France	Europe	France	?	Burrel et al	https://www.ncbi.nlm.nih.gov/nuccore/JQ956344	Genotypic characterization of gG, gD and gB glycoproteins from	Unpublished	?
Pt22_JQ956346_2007-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	JQ956346	2007-XX-XX	France	Europe	France	?	Burrel et al	https://www.ncbi.nlm.nih.gov/nuccore/JQ956346	Genotypic characterization of gG, gD and gB glycoproteins from	Unpublished	?
Pt24_JQ956348_2007-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	JQ956348	2007-XX-XX	France	Europe	France	?	Burrel et al	https://www.ncbi.nlm.nih.gov/nuccore/JQ956348	Genotypic characterization of gG, gD and gB glycoproteins from	Unpublished	?
Pt25_JQ956349_2008-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	JQ956349	2008-XX-XX	France	Europe	France	?	Burrel et al	https://www.ncbi.nlm.nih.gov/nuccore/JQ956349	Genotypic characterization of gG, gD and gB glycoproteins from	Unpublished	?
Pt26_JQ956350_2008-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	JQ956350	2008-XX-XX	France	Europe	France	?	Burrel et al	https://www.ncbi.nlm.nih.gov/nuccore/JQ956350	Genotypic characterization of gG, gD and gB glycoproteins from	Unpublished	?
00-01097_HM011303_2000-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	HM011303	2000-XX-XX	Germany	Europe	Germany	?	Schmidt-Chanasit et al	https://www.ncbi.nlm.nih.gov/nuccore/HM011303	A 12-year molecular survey of clinical herpes simplex virus type 2	J. Clin. Virol. 48 (3), 208-211 (2010)	https://pubmed.ncbi.nlm.nih.gov/20488747
00-10414_HM011305_2000-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	HM011305	2000-XX-XX	Germany	Europe	Germany	?	Schmidt-Chanasit et al	https://www.ncbi.nlm.nih.gov/nuccore/HM011305	A 12-year molecular survey of clinical herpes simplex virus type 2	J. Clin. Virol. 48 (3), 208-211 (2010)	https://pubmed.ncbi.nlm.nih.gov/20488747
01-49166_HM011308_2001-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	HM011308	2001-XX-XX	Germany	Europe	Germany	?	Schmidt-Chanasit et al	https://www.ncbi.nlm.nih.gov/nuccore/HM011308	A 12-year molecular survey of clinical herpes simplex virus type 2	J. Clin. Virol. 48 (3), 208-211 (2010)	https://pubmed.ncbi.nlm.nih.gov/20488747
02-13687_HM011310_2002-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	HM011310	2002-XX-XX	Germany	Europe	Germany	?	Schmidt-Chanasit et al	https://www.ncbi.nlm.nih.gov/nuccore/HM011310	A 12-year molecular survey of clinical herpes simplex virus type 2	J. Clin. Virol. 48 (3), 208-211 (2010)	https://pubmed.ncbi.nlm.nih.gov/20488747
02-13690_HM011311_2002-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	HM011311	2002-XX-XX	Germany	Europe	Germany	?	Schmidt-Chanasit et al	https://www.ncbi.nlm.nih.gov/nuccore/HM011311	A 12-year molecular survey of clinical herpes simplex virus type 2	J. Clin. Virol. 48 (3), 208-211 (2010)	https://pubmed.ncbi.nlm.nih.gov/20488747
02-17104_HM011312_2002-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	HM011312	2002-XX-XX	Germany	Europe	Germany	?	Schmidt-Chanasit et al	https://www.ncbi.nlm.nih.gov/nuccore/HM011312	A 12-year molecular survey of clinical herpes simplex virus type 2	J. Clin. Virol. 48 (3), 208-211 (2010)	https://pubmed.ncbi.nlm.nih.gov/20488747
03-01982_HM011315_2003-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	HM011315	2003-XX-XX	Germany	Europe	Germany	?	Schmidt-Chanasit et al	https://www.ncbi.nlm.nih.gov/nuccore/HM011315	A 12-year molecular survey of clinical herpes simplex virus type 2	J. Clin. Virol. 48 (3), 208-211 (2010)	https://pubmed.ncbi.nlm.nih.gov/20488747
03-06516_HM011317_2003-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	HM011317	2003-XX-XX	Germany	Europe	Germany	?	Schmidt-Chanasit et al	https://www.ncbi.nlm.nih.gov/nuccore/HM011317	A 12-year molecular survey of clinical herpes simplex virus type 2	J. Clin. Virol. 48 (3), 208-211 (2010)	https://pubmed.ncbi.nlm.nih.gov/20488747
03-24861_HM011319_2003-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	HM011319	2003-XX-XX	Germany	Europe	Germany	?	Schmidt-Chanasit et al	https://www.ncbi.nlm.nih.gov/nuccore/HM011319	A 12-year molecular survey of clinical herpes simplex virus type 2	J. Clin. Virol. 48 (3), 208-211 (2010)	https://pubmed.ncbi.nlm.nih.gov/20488747
03-39884_HM011320_2003-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	HM011320	2003-XX-XX	Germany	Europe	Germany	?	Schmidt-Chanasit et al	https://www.ncbi.nlm.nih.gov/nuccore/HM011320	A 12-year molecular survey of clinical herpes simplex virus type 2	J. Clin. Virol. 48 (3), 208-211 (2010)	https://pubmed.ncbi.nlm.nih.gov/20488747
03-43378_HM011321_2003-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	HM011321	2003-XX-XX	Germany	Europe	Germany	?	Schmidt-Chanasit et al	https://www.ncbi.nlm.nih.gov/nuccore/HM011321	A 12-year molecular survey of clinical herpes simplex virus type 2	J. Clin. Virol. 48 (3), 208-211 (2010)	https://pubmed.ncbi.nlm.nih.gov/20488747
04-04007_HM011323_2004-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	HM011323	2004-XX-XX	Germany	Europe	Germany	?	Schmidt-Chanasit et al	https://www.ncbi.nlm.nih.gov/nuccore/HM011323	A 12-year molecular survey of clinical herpes simplex virus type 2	J. Clin. Virol. 48 (3), 208-211 (2010)	https://pubmed.ncbi.nlm.nih.gov/20488747
04-11851_HM011325_2004-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	HM011325	2004-XX-XX	Germany	Europe	Germany	?	Schmidt-Chanasit et al	https://www.ncbi.nlm.nih.gov/nuccore/HM011325	A 12-year molecular survey of clinical herpes simplex virus type 2	J. Clin. Virol. 48 (3), 208-211 (2010)	https://pubmed.ncbi.nlm.nih.gov/20488747
04-18588_HM011326_2004-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	HM011326	2004-XX-XX	Germany	Europe	Germany	?	Schmidt-Chanasit et al	https://www.ncbi.nlm.nih.gov/nuccore/HM011326	A 12-year molecular survey of clinical herpes simplex virus type 2	J. Clin. Virol. 48 (3), 208-211 (2010)	https://pubmed.ncbi.nlm.nih.gov/20488747
04-33071_HM011327_2004-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	HM011327	2004-XX-XX	Germany	Europe	Germany	?	Schmidt-Chanasit et al	https://www.ncbi.nlm.nih.gov/nuccore/HM011327	A 12-year molecular survey of clinical herpes simplex virus type 2	J. Clin. Virol. 48 (3), 208-211 (2010)	https://pubmed.ncbi.nlm.nih.gov/20488747
05-26198_HM011330_2005-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	HM011330	2005-XX-XX	Germany	Europe	Germany	?	Schmidt-Chanasit et al	https://www.ncbi.nlm.nih.gov/nuccore/HM011330	A 12-year molecular survey of clinical herpes simplex virus type 2	J. Clin. Virol. 48 (3), 208-211 (2010)	https://pubmed.ncbi.nlm.nih.gov/20488747
05-38237_HM011332_2005-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	HM011332	2005-XX-XX	Germany	Europe	Germany	?	Schmidt-Chanasit et al	https://www.ncbi.nlm.nih.gov/nuccore/HM011332	A 12-year molecular survey of clinical herpes simplex virus type 2	J. Clin. Virol. 48 (3), 208-211 (2010)	https://pubmed.ncbi.nlm.nih.gov/20488747
